ID;Rodada;Data;Hora;Dia;Mandante;Visitante;Vencedor;Arena;Mandante Placar;Visitante Placar;Mandante Estado;Visitante Estado;Estado Vencedor
7134;25;13/12/2020;18:16;Domingo;Sport;Coritiba;Sport;adelmar da costa carvalho;1;0;PE;PR;PE
7135;25;13/12/2020;20:30;Domingo;Vasco;Fluminense;-;estadio vasco da gama;1;1;RJ;RJ;-
7136;26;16/12/2020;21:31;Quarta-feira;Sao Paulo;Atletico-MG;Sao Paulo;morumbi;3;0;SP;MG;SP
7137;26;16/12/2020;21:31;Quarta-feira;Atletico-GO;Fluminense;Atletico-GO;estadio antonio accioly;2;1;GO;RJ;GO
7138;26;19/12/2020;19:00;Sabado;Sport;Gremio;-;adelmar da costa carvalho;1;1;PE;RS;-
7139;26;19/12/2020;21:00;Sabado;Internacional;Palmeiras;Internacional;estadio jose pinheiro borda;2;0;RS;SP;RS
7140;26;19/12/2020;21:00;Sabado;Coritiba;Botafogo-RJ;Botafogo-RJ;couto pereira;1;2;PR;RJ;RJ
7142;26;20/12/2020;15:59;Domingo;Vasco;Santos;Vasco;estadio vasco da gama;1;0;RJ;SP;RJ
7141;26;20/12/2020;16:00;Domingo;Bragantino;Athletico-PR;Athletico-PR;nabizao;0;1;SP;PR;PR
7143;26;20/12/2020;18:14;Domingo;Flamengo;Bahia;Flamengo;maracana;4;3;RJ;BA;RJ
7144;26;20/12/2020;20:30;Domingo;Fortaleza;Ceara;Ceara;arena castelao;0;2;CE;CE;CE
7145;26;21/12/2020;20:02;Segunda-feira;Corinthians;Goias;Corinthians;neo quimica arena;2;1;SP;GO;SP
7146;27;26/12/2020;17:00;Sabado;Atletico-MG;Coritiba;Atletico-MG;mineirao;2;0;MG;PR;MG
7147;27;26/12/2020;19:00;Sabado;Goias;Sport;Goias;estadio da serrinha;1;0;GO;PE;GO
7148;27;26/12/2020;19:00;Sabado;Fortaleza;Flamengo;-;arena castelao;0;0;CE;RJ;-
7149;27;26/12/2020;20:59;Sabado;Fluminense;Sao Paulo;Sao Paulo;maracana;1;2;RJ;SP;SP
7150;27;27/12/2020;16:00;Domingo;Botafogo-RJ;Corinthians;Corinthians;estadio nilton santos;0;2;RJ;SP;SP
7151;27;27/12/2020;16:01;Domingo;Bahia;Internacional;Internacional;itaipava arena fonte nova;1;2;BA;RS;RS
7152;27;27/12/2020;18:15;Domingo;Athletico-PR;Vasco;Athletico-PR;estadio joaquim americo guimaraes;3;0;PR;RJ;PR
7153;27;27/12/2020;18:15;Domingo;Palmeiras;Bragantino;Palmeiras;allianz parque;1;0;SP;SP;SP
7154;27;27/12/2020;18:16;Domingo;Santos;Ceara;-;estadio urbano caldeira;1;1;SP;CE;-
7155;27;27/12/2020;20:30;Domingo;Gremio;Atletico-GO;Gremio;arena do gremio;2;1;RS;GO;RS
7156;28;06/01/2021;19:15;Quarta-feira;Gremio;Bahia;Gremio;arena do gremio;2;1;RS;BA;RS
7157;28;06/01/2021;19:15;Quarta-feira;Botafogo-RJ;Athletico-PR;Athletico-PR;estadio nilton santos;0;2;RJ;PR;PR
7159;28;06/01/2021;20:30;Quarta-feira;Sport;Fortaleza;Sport;adelmar da costa carvalho;1;0;PE;CE;PE
7158;28;06/01/2021;20:31;Quarta-feira;Coritiba;Goias;Goias;couto pereira;1;2;PR;GO;GO
7160;28;06/01/2021;21:30;Quarta-feira;Flamengo;Fluminense;Fluminense;maracana;1;2;RJ;RJ;RJ
7161;28;06/01/2021;21:30;Quarta-feira;Bragantino;Sao Paulo;Bragantino;nabizao;4;2;SP;SP;SP
7162;28;07/01/2021;19:00;Quinta-feira;Ceara;Internacional;Internacional;arena castelao;0;2;CE;RS;RS
7163;28;07/01/2021;21:00;Quinta-feira;Atletico-GO;Vasco;-;estadio antonio accioly;0;0;GO;RJ;-
7167;29;09/01/2021;19:00;Sabado;Coritiba;Athletico-PR;-;couto pereira;0;0;PR;PR;-
7166;29;09/01/2021;19:01;Sabado;Sport;Palmeiras;Palmeiras;adelmar da costa carvalho;0;1;PE;SP;SP
7168;29;09/01/2021;21:00;Sabado;Fortaleza;Gremio;-;arena castelao;0;0;CE;RS;-
7169;29;10/01/2021;16:00;Domingo;Sao Paulo;Santos;Santos;morumbi;0;1;SP;SP;SP
7170;29;10/01/2021;16:00;Domingo;Flamengo;Ceara;Ceara;maracana;0;2;RJ;CE;CE
7171;29;10/01/2021;18:14;Domingo;Atletico-GO;Bahia;-;estadio antonio accioly;1;1;GO;BA;-
7172;29;10/01/2021;18:15;Domingo;Internacional;Goias;Internacional;estadio jose pinheiro borda;1;0;RS;GO;RS
7173;29;10/01/2021;20:30;Domingo;Vasco;Botafogo-RJ;Vasco;estadio vasco da gama;3;0;RJ;RJ;RJ
7174;29;11/01/2021;20:01;Segunda-feira;Bragantino;Atletico-MG;-;nabizao;2;2;SP;MG;-
7175;29;13/01/2021;21:30;Quarta-feira;Corinthians;Fluminense;Corinthians;neo quimica arena;5;0;SP;RJ;SP
7176;30;15/01/2021;21:30;Sexta-feira;Palmeiras;Gremio;-;allianz parque;1;1;SP;RS;-
7177;30;16/01/2021;19:00;Sabado;Fluminense;Sport;Fluminense;estadio nilton santos;1;0;RJ;PE;RJ
7178;30;16/01/2021;20:59;Sabado;Vasco;Coritiba;Coritiba;estadio vasco da gama;0;1;RJ;PR;PR
7179;30;17/01/2021;15:59;Domingo;Athletico-PR;Sao Paulo;-;estadio joaquim americo guimaraes;1;1;PR;SP;-
7180;30;17/01/2021;15:59;Domingo;Santos;Botafogo-RJ;Santos;estadio urbano caldeira;2;1;SP;RJ;SP
7181;30;17/01/2021;18:15;Domingo;Atletico-MG;Atletico-GO;Atletico-MG;mineirao;3;1;MG;GO;MG
7182;30;17/01/2021;20:30;Domingo;Ceara;Bragantino;Bragantino;arena castelao;1;2;CE;SP;SP
7183;30;17/01/2021;20:31;Domingo;Internacional;Fortaleza;Internacional;estadio jose pinheiro borda;4;2;RS;CE;RS
7164;28;18/01/2021;19:00;Segunda-feira;Palmeiras;Corinthians;Palmeiras;allianz parque;4;0;SP;SP;SP
7184;30;18/01/2021;20:00;Segunda-feira;Goias;Flamengo;Flamengo;estadio da serrinha;0;3;GO;RJ;RJ
7186;31;20/01/2021;17:00;Quarta-feira;Botafogo-RJ;Atletico-GO;Atletico-GO;estadio nilton santos;1;3;RJ;GO;GO
7187;31;20/01/2021;17:59;Quarta-feira;Bahia;Athletico-PR;Bahia;itaipava arena fonte nova;1;0;BA;PR;BA
7188;31;20/01/2021;19:15;Quarta-feira;Gremio;Atletico-MG;-;arena do gremio;1;1;RS;MG;-
7189;31;20/01/2021;20:30;Quarta-feira;Coritiba;Fluminense;-;couto pereira;3;3;PR;RJ;-
7191;31;20/01/2021;21:29;Quarta-feira;Bragantino;Vasco;Bragantino;nabizao;4;1;SP;RJ;SP
7190;31;20/01/2021;21:30;Quarta-feira;Sao Paulo;Internacional;Internacional;morumbi;1;5;SP;RS;RS
7192;31;21/01/2021;19:00;Quinta-feira;Flamengo;Palmeiras;Flamengo;estadio nacional de brasilia;2;0;RJ;SP;RJ
7193;31;21/01/2021;19:00;Quinta-feira;Fortaleza;Santos;Fortaleza;arena castelao;2;0;CE;SP;CE
7194;31;21/01/2021;19:00;Quinta-feira;Goias;Ceara;Ceara;estadio da serrinha;0;4;GO;CE;CE
7195;31;21/01/2021;21:00;Quinta-feira;Corinthians;Sport;Corinthians;neo quimica arena;3;0;SP;PE;SP
7196;32;23/01/2021;19:00;Sabado;Sao Paulo;Coritiba;-;morumbi;1;1;SP;PR;-
7197;32;23/01/2021;21:00;Sabado;Vasco;Atletico-MG;Vasco;estadio vasco da gama;3;2;RJ;MG;RJ
7198;32;24/01/2021;16:00;Domingo;Internacional;Gremio;Internacional;estadio jose pinheiro borda;2;1;RS;RS;RS
7200;32;24/01/2021;16:00;Domingo;Ceara;Palmeiras;Ceara;arena castelao;2;1;CE;SP;CE
7199;32;24/01/2021;16:01;Domingo;Athletico-PR;Flamengo;Athletico-PR;estadio joaquim americo guimaraes;2;1;PR;RJ;PR
7202;32;24/01/2021;18:15;Domingo;Sport;Bahia;Sport;adelmar da costa carvalho;2;0;PE;BA;PE
7203;32;24/01/2021;18:15;Domingo;Santos;Goias;Goias;estadio urbano caldeira;3;4;SP;GO;GO
7201;32;24/01/2021;18:16;Domingo;Atletico-GO;Fortaleza;Atletico-GO;estadio antonio accioly;2;0;GO;CE;GO
7204;32;24/01/2021;20:30;Domingo;Fluminense;Botafogo-RJ;Fluminense;estadio vasco da gama;2;0;RJ;RJ;RJ
7205;32;25/01/2021;20:00;Segunda-feira;Corinthians;Bragantino;Bragantino;neo quimica arena;0;2;SP;SP;SP
6895;1;26/01/2021;20:00;Terça-feira;Palmeiras;Vasco;-;allianz parque;1;1;SP;RJ;-
7165;28;26/01/2021;19:59;Terça-feira;Atletico-MG;Santos;Atletico-MG;mineirao;2;0;MG;SP;MG
7115;23;28/01/2021;20:00;Quinta-feira;Gremio;Flamengo;Flamengo;arena do gremio;2;4;RS;RJ;RJ
7185;30;28/01/2021;18:59;Quinta-feira;Bahia;Corinthians;Bahia;itaipava arena fonte nova;2;1;BA;SP;BA
7208;33;31/01/2021;15:59;Domingo;Atletico-GO;Sao Paulo;Atletico-GO;estadio antonio accioly;2;1;GO;SP;GO
7206;33;31/01/2021;16:00;Domingo;Vasco;Bahia;-;estadio vasco da gama;0;0;RJ;BA;-
7207;33;31/01/2021;16:00;Domingo;Ceara;Athletico-PR;Athletico-PR;arena castelao;0;2;CE;PR;PR
7209;33;31/01/2021;16:01;Domingo;Coritiba;Gremio;-;couto pereira;1;1;PR;RS;-
7210;33;31/01/2021;17:00;Domingo;Atletico-MG;Fortaleza;Atletico-MG;mineirao;2;0;MG;CE;MG
7211;33;31/01/2021;18:15;Domingo;Internacional;Bragantino;Internacional;estadio jose pinheiro borda;2;1;RS;SP;RS
7212;33;31/01/2021;20:30;Domingo;Fluminense;Goias;Fluminense;estadio nilton santos;3;0;RJ;GO;RJ
7213;33;01/02/2021;19:59;Segunda-feira;Sport;Flamengo;Flamengo;adelmar da costa carvalho;0;3;PE;RJ;RJ
7214;33;02/02/2021;16:00;Terça-feira;Palmeiras;Botafogo-RJ;-;allianz parque;1;1;SP;RJ;-
7216;34;03/02/2021;15:59;Quarta-feira;Gremio;Santos;-;arena do gremio;3;3;RS;SP;-
7217;34;03/02/2021;19:15;Quarta-feira;Bragantino;Atletico-GO;Bragantino;nabizao;2;0;SP;GO;SP
7218;34;03/02/2021;21:30;Quarta-feira;Corinthians;Ceara;Corinthians;neo quimica arena;2;1;SP;CE;SP
7219;34;03/02/2021;21:30;Quarta-feira;Goias;Atletico-MG;Goias;estadio da serrinha;1;0;GO;MG;GO
7220;34;03/02/2021;21:30;Quarta-feira;Bahia;Fluminense;Fluminense;itaipava arena fonte nova;0;1;BA;RJ;RJ
7221;34;04/02/2021;18:30;Quinta-feira;Fortaleza;Coritiba;Fortaleza;arena castelao;3;1;CE;PR;CE
7222;34;04/02/2021;20:59;Quinta-feira;Flamengo;Vasco;Flamengo;maracana;2;0;RJ;RJ;RJ
7223;34;04/02/2021;21:00;Quinta-feira;Athletico-PR;Internacional;-;estadio joaquim americo guimaraes;0;0;PR;RS;-
7224;34;05/02/2021;20:00;Sexta-feira;Botafogo-RJ;Sport;Sport;estadio nilton santos;0;1;RJ;PE;PE
7226;35;06/02/2021;19:00;Sabado;Bahia;Goias;-;itaipava arena fonte nova;3;3;BA;GO;-
7227;35;06/02/2021;21:00;Sabado;Atletico-GO;Santos;-;estadio antonio accioly;1;1;GO;SP;-
7228;35;07/02/2021;20:30;Domingo;Bragantino;Flamengo;-;nabizao;1;1;SP;RJ;-
7229;35;08/02/2021;20:00;Segunda-feira;Botafogo-RJ;Gremio;Gremio;estadio nilton santos;2;5;RJ;RS;RS
7230;35;10/02/2021;19:00;Quarta-feira;Internacional;Sport;Sport;estadio jose pinheiro borda;1;2;RS;PE;PE
7231;35;10/02/2021;19:15;Quarta-feira;Fortaleza;Vasco;Fortaleza;arena castelao;3;0;CE;RJ;CE
7232;35;10/02/2021;21:01;Quarta-feira;Sao Paulo;Ceara;-;morumbi;1;1;SP;CE;-
7233;35;10/02/2021;21:30;Quarta-feira;Fluminense;Atletico-MG;-;maracana;0;0;RJ;MG;-
7234;35;10/02/2021;21:30;Quarta-feira;Corinthians;Athletico-PR;-;neo quimica arena;3;3;SP;PR;-
7236;36;13/02/2021;17:00;Sabado;Goias;Botafogo-RJ;Goias;estadio da serrinha;2;0;GO;RJ;GO
7237;36;13/02/2021;19:00;Sabado;Atletico-MG;Bahia;-;mineirao;1;1;MG;BA;-
7238;36;13/02/2021;19:00;Sabado;Santos;Coritiba;Santos;estadio urbano caldeira;2;0;SP;PR;SP
7239;36;14/02/2021;16:00;Domingo;Flamengo;Corinthians;Flamengo;maracana;2;1;RJ;SP;RJ
7240;36;14/02/2021;16:00;Domingo;Vasco;Internacional;Internacional;estadio vasco da gama;0;2;RJ;RS;RS
7241;36;14/02/2021;18:14;Domingo;Athletico-PR;Atletico-GO;Athletico-PR;estadio joaquim americo guimaraes;2;1;PR;GO;PR
7242;36;14/02/2021;18:15;Domingo;Palmeiras;Fortaleza;Palmeiras;allianz parque;3;0;SP;CE;SP
7243;36;14/02/2021;20:29;Domingo;Gremio;Sao Paulo;Sao Paulo;arena do gremio;1;2;RS;SP;SP
7244;36;15/02/2021;17:59;Segunda-feira;Ceara;Fluminense;Fluminense;arena castelao;1;3;CE;RJ;RJ
7245;36;15/02/2021;20:00;Segunda-feira;Sport;Bragantino;-;adelmar da costa carvalho;0;0;PE;SP;-
7215;33;17/02/2021;18:59;Quarta-feira;Santos;Corinthians;Santos;estadio urbano caldeira;1;0;SP;SP;SP
7235;35;17/02/2021;19:30;Quarta-feira;Coritiba;Palmeiras;Coritiba;couto pereira;1;0;PR;SP;PR
7225;34;19/02/2021;21:31;Sexta-feira;Sao Paulo;Palmeiras;-;morumbi;1;1;SP;SP;-
7246;37;20/02/2021;18:30;Sabado;Coritiba;Ceara;Ceara;couto pereira;0;2;PR;CE;CE
7247;37;20/02/2021;21:00;Sabado;Fortaleza;Bahia;Bahia;arena castelao;0;4;CE;BA;BA
7249;37;21/02/2021;16:00;Domingo;Corinthians;Vasco;-;neo quimica arena;0;0;SP;RJ;-
7248;37;21/02/2021;16:01;Domingo;Sport;Atletico-MG;Atletico-MG;adelmar da costa carvalho;2;3;PE;MG;MG
7250;37;21/02/2021;16:02;Domingo;Flamengo;Internacional;Flamengo;maracana;2;1;RJ;RS;RJ
7251;37;21/02/2021;18:14;Domingo;Santos;Fluminense;-;estadio urbano caldeira;1;1;SP;RJ;-
7252;37;21/02/2021;18:15;Domingo;Gremio;Athletico-PR;Gremio;arena do gremio;1;0;RS;PR;RS
7253;37;21/02/2021;20:30;Domingo;Goias;Bragantino;-;estadio da serrinha;0;0;GO;SP;-
7254;37;22/02/2021;18:00;Segunda-feira;Palmeiras;Atletico-GO;-;allianz parque;1;1;SP;GO;-
7255;37;22/02/2021;19:59;Segunda-feira;Botafogo-RJ;Sao Paulo;Botafogo-RJ;estadio nilton santos;1;0;RJ;SP;RJ
7264;38;25/02/2021;21:29;Quinta-feira;Vasco;Goias;Vasco;estadio vasco da gama;3;2;RJ;GO;RJ
7256;38;25/02/2021;21:30;Quinta-feira;Bragantino;Gremio;Bragantino;nabizao;1;0;SP;RS;SP
7257;38;25/02/2021;21:30;Quinta-feira;Bahia;Santos;Bahia;itaipava arena fonte nova;2;0;BA;SP;BA
7258;38;25/02/2021;21:30;Quinta-feira;Athletico-PR;Sport;Athletico-PR;estadio joaquim americo guimaraes;2;0;PR;PE;PR
7259;38;25/02/2021;21:30;Quinta-feira;Atletico-GO;Coritiba;Atletico-GO;estadio antonio accioly;3;1;GO;PR;GO
7261;38;25/02/2021;21:30;Quinta-feira;Ceara;Botafogo-RJ;Ceara;arena castelao;2;1;CE;RJ;CE
7263;38;25/02/2021;21:30;Quinta-feira;Atletico-MG;Palmeiras;Atletico-MG;mineirao;2;0;MG;SP;MG
7265;38;25/02/2021;21:30;Quinta-feira;Fluminense;Fortaleza;Fluminense;maracana;2;0;RJ;CE;RJ
7260;38;25/02/2021;21:31;Quinta-feira;Internacional;Corinthians;-;estadio jose pinheiro borda;0;0;RS;SP;-
7262;38;25/02/2021;21:31;Quinta-feira;Sao Paulo;Flamengo;Sao Paulo;morumbi;2;1;SP;RJ;SP
7266;1;29/05/2021;19:00;Sabado;Cuiaba;Juventude;-;arena pantanal;2;2;MT;RS;-
7267;1;29/05/2021;20:00;Sabado;Bahia;Santos;Bahia;estadio de pituacu;3;0;BA;SP;BA
7268;1;29/05/2021;21:00;Sabado;Sao Paulo;Fluminense;-;morumbi;0;0;SP;RJ;-
7269;1;30/05/2021;11:01;Domingo;Atletico-MG;Fortaleza;Fortaleza;mineirao;1;2;MG;CE;CE
7271;1;30/05/2021;15:59;Domingo;Ceara;Gremio;Ceara;arena castelao;3;2;CE;RS;CE
7270;1;30/05/2021;16:00;Domingo;Flamengo;Palmeiras;Flamengo;maracana;1;0;RJ;SP;RJ
7273;1;30/05/2021;18:14;Domingo;Chapecoense;Bragantino;Bragantino;arena conda;0;3;SC;SP;SP
7272;1;30/05/2021;18:15;Domingo;Corinthians;Atletico-GO;Atletico-GO;neo quimica arena;0;1;SP;GO;GO
7274;1;30/05/2021;18:16;Domingo;Athletico-PR;America-MG;Athletico-PR;estadio joaquim americo guimaraes;1;0;PR;MG;PR
7275;1;30/05/2021;20:30;Domingo;Internacional;Sport;-;estadio jose pinheiro borda;2;2;RS;PE;-
7276;2;05/06/2021;19:00;Sabado;Atletico-GO;Sao Paulo;Atletico-GO;estadio antonio accioly;2;0;GO;SP;GO
7277;2;05/06/2021;20:59;Sabado;Santos;Ceara;Santos;estadio urbano caldeira;3;1;SP;CE;SP
7278;2;05/06/2021;20:59;Sabado;Bragantino;Bahia;-;nabizao;3;3;SP;BA;-
7279;2;06/06/2021;11:00;Domingo;Fluminense;Cuiaba;Fluminense;estadio vasco da gama;1;0;RJ;MT;RJ
7280;2;06/06/2021;16:00;Domingo;America-MG;Corinthians;Corinthians;estadio raimundo sampaio;0;1;MG;SP;SP
7281;2;06/06/2021;16:00;Domingo;Fortaleza;Internacional;Fortaleza;arena castelao;5;1;CE;RS;CE
7283;2;06/06/2021;18:14;Domingo;Palmeiras;Chapecoense;Palmeiras;allianz parque;3;1;SP;SC;SP
7282;2;06/06/2021;18:15;Domingo;Juventude;Athletico-PR;Athletico-PR;alfredo jaconi;0;3;RS;PR;PR
7284;2;06/06/2021;20:29;Domingo;Sport;Atletico-MG;Atletico-MG;adelmar da costa carvalho;0;1;PE;MG;MG
7286;3;12/06/2021;19:00;Sabado;Santos;Juventude;-;estadio urbano caldeira;0;0;SP;RS;-
7287;3;12/06/2021;19:00;Sabado;Palmeiras;Corinthians;-;allianz parque;1;1;SP;SP;-
7288;3;13/06/2021;15:58;Domingo;Atletico-MG;Sao Paulo;Atletico-MG;mineirao;1;0;MG;SP;MG
7289;3;13/06/2021;16:00;Domingo;Gremio;Athletico-PR;Athletico-PR;arena do gremio;0;1;RS;PR;PR
7290;3;13/06/2021;16:00;Domingo;Flamengo;America-MG;Flamengo;maracana;2;0;RJ;MG;RJ
7292;3;13/06/2021;20:29;Domingo;Fortaleza;Sport;Fortaleza;arena castelao;1;0;CE;PE;CE
7294;3;13/06/2021;20:29;Domingo;Chapecoense;Ceara;-;arena conda;0;0;SC;CE;-
7291;3;13/06/2021;20:30;Domingo;Bahia;Internacional;Internacional;estadio de pituacu;0;1;BA;RS;RS
7293;3;13/06/2021;20:30;Domingo;Bragantino;Fluminense;-;nabizao;2;2;SP;RJ;-
7296;4;16/06/2021;19:00;Quarta-feira;Internacional;Atletico-MG;Atletico-MG;estadio jose pinheiro borda;0;1;RS;MG;MG
7297;4;16/06/2021;19:00;Quarta-feira;Sao Paulo;Chapecoense;-;morumbi;1;1;SP;SC;-
7298;4;16/06/2021;20:30;Quarta-feira;Corinthians;Bragantino;Bragantino;neo quimica arena;1;2;SP;SP;SP
7299;4;16/06/2021;21:30;Quarta-feira;Juventude;Palmeiras;Palmeiras;alfredo jaconi;0;3;RS;SP;SP
7301;4;17/06/2021;15:59;Quinta-feira;Ceara;Bahia;Bahia;arena castelao;1;2;CE;BA;BA
7300;4;17/06/2021;16:00;Quinta-feira;America-MG;Cuiaba;-;estadio raimundo sampaio;0;0;MG;MT;-
7303;4;17/06/2021;19:00;Quinta-feira;Atletico-GO;Fortaleza;-;estadio antonio accioly;0;0;GO;CE;-
7304;4;17/06/2021;19:00;Quinta-feira;Fluminense;Santos;Fluminense;maracana;1;0;RJ;SP;RJ
7302;4;17/06/2021;19:01;Quinta-feira;Sport;Gremio;Sport;adelmar da costa carvalho;1;0;PE;RS;PE
7306;5;19/06/2021;21:00;Sabado;Flamengo;Bragantino;Bragantino;maracana;2;3;RJ;SP;SP
7307;5;20/06/2021;11:01;Domingo;Palmeiras;America-MG;Palmeiras;allianz parque;2;1;SP;MG;SP
7308;5;20/06/2021;15:59;Domingo;Bahia;Corinthians;-;estadio de pituacu;0;0;BA;SP;-
7309;5;20/06/2021;16:00;Domingo;Internacional;Ceara;-;estadio jose pinheiro borda;1;1;RS;CE;-
7311;5;20/06/2021;18:14;Domingo;Athletico-PR;Atletico-GO;Athletico-PR;estadio joaquim americo guimaraes;2;1;PR;GO;PR
7310;5;20/06/2021;18:15;Domingo;Fortaleza;Fluminense;-;arena castelao;1;1;CE;RJ;-
7312;5;20/06/2021;18:15;Domingo;Santos;Sao Paulo;Santos;estadio urbano caldeira;2;0;SP;SP;SP
7313;5;20/06/2021;20:32;Domingo;Juventude;Sport;Juventude;alfredo jaconi;1;0;RS;PE;RS
7314;5;21/06/2021;20:00;Segunda-feira;Atletico-MG;Chapecoense;-;mineirao;1;1;MG;SC;-
7317;6;23/06/2021;19:00;Quarta-feira;Sao Paulo;Cuiaba;-;morumbi;2;2;SP;MT;-
7318;6;23/06/2021;19:00;Quarta-feira;Flamengo;Fortaleza;Flamengo;maracana;2;1;RJ;CE;RJ
7319;6;23/06/2021;19:00;Quarta-feira;Bragantino;Palmeiras;Bragantino;nabizao;3;1;SP;SP;SP
7316;6;23/06/2021;19:01;Quarta-feira;Atletico-GO;Fluminense;Atletico-GO;estadio antonio accioly;1;0;GO;RJ;GO
7320;6;24/06/2021;16:00;Quinta-feira;America-MG;Juventude;-;estadio raimundo sampaio;1;1;MG;RS;-
7322;6;24/06/2021;18:59;Quinta-feira;Corinthians;Sport;Corinthians;neo quimica arena;2;1;SP;PE;SP
7321;6;24/06/2021;19:00;Quinta-feira;Chapecoense;Internacional;Internacional;arena conda;1;2;SC;RS;RS
7323;6;24/06/2021;19:00;Quinta-feira;Ceara;Atletico-MG;Ceara;arena castelao;2;1;CE;MG;CE
7325;6;24/06/2021;21:29;Quinta-feira;Gremio;Santos;-;arena do gremio;2;2;RS;SP;-
7324;6;24/06/2021;21:30;Quinta-feira;Bahia;Athletico-PR;Bahia;estadio de pituacu;2;1;BA;PR;BA
7326;7;27/06/2021;11:02;Domingo;Juventude;Flamengo;Juventude;alfredo jaconi;1;0;RS;RJ;RS
7327;7;27/06/2021;16:00;Domingo;Fluminense;Corinthians;-;estadio vasco da gama;1;1;RJ;SP;-
7329;7;27/06/2021;19:59;Domingo;Athletico-PR;Chapecoense;-;estadio joaquim americo guimaraes;2;2;PR;SC;-
7330;7;27/06/2021;19:59;Domingo;Gremio;Fortaleza;-;arena do gremio;0;0;RS;CE;-
7328;7;27/06/2021;20:00;Domingo;Palmeiras;Bahia;Palmeiras;allianz parque;3;2;SP;BA;SP
7331;7;27/06/2021;20:30;Domingo;Santos;Atletico-MG;Santos;estadio urbano caldeira;2;0;SP;MG;SP
7332;7;27/06/2021;20:30;Domingo;America-MG;Internacional;-;estadio raimundo sampaio;1;1;MG;RS;-
7334;7;27/06/2021;20:30;Domingo;Ceara;Sao Paulo;-;arena castelao;1;1;CE;SP;-
7333;7;27/06/2021;20:32;Domingo;Sport;Cuiaba;-;adelmar da costa carvalho;0;0;PE;MT;-
7335;7;28/06/2021;20:00;Segunda-feira;Atletico-GO;Bragantino;Bragantino;estadio antonio accioly;0;1;GO;SP;SP
7336;8;30/06/2021;16:00;Quarta-feira;Fluminense;Athletico-PR;Athletico-PR;estadio municipal general raulino de oliveira;1;4;RJ;PR;PR
7337;8;30/06/2021;16:01;Quarta-feira;Fortaleza;Chapecoense;Fortaleza;arena castelao;3;2;CE;SC;CE
7338;8;30/06/2021;19:00;Quarta-feira;Internacional;Palmeiras;Palmeiras;estadio jose pinheiro borda;1;2;RS;SP;SP
7339;8;30/06/2021;19:00;Quarta-feira;Bahia;America-MG;America-MG;estadio de pituacu;3;4;BA;MG;MG
7340;8;30/06/2021;20:30;Quarta-feira;Santos;Sport;-;estadio urbano caldeira;0;0;SP;PE;-
7341;8;30/06/2021;21:30;Quarta-feira;Corinthians;Sao Paulo;-;neo quimica arena;0;0;SP;SP;-
7342;8;30/06/2021;21:30;Quarta-feira;Juventude;Gremio;Juventude;alfredo jaconi;2;0;RS;RS;RS
7343;8;01/07/2021;16:00;Quinta-feira;Bragantino;Ceara;-;nabizao;0;0;SP;CE;-
7344;8;01/07/2021;19:00;Quinta-feira;Atletico-MG;Atletico-GO;Atletico-MG;mineirao;4;1;MG;GO;MG
7345;8;01/07/2021;20:00;Quinta-feira;Cuiaba;Flamengo;Flamengo;arena pantanal;0;2;MT;RJ;RJ
7347;9;03/07/2021;18:59;Sabado;America-MG;Santos;America-MG;estadio raimundo sampaio;2;0;MG;SP;MG
7346;9;03/07/2021;19:00;Sabado;Athletico-PR;Fortaleza;Athletico-PR;estadio joaquim americo guimaraes;2;1;PR;CE;PR
7348;9;03/07/2021;21:00;Sabado;Corinthians;Internacional;-;neo quimica arena;1;1;SP;RS;-
7349;9;04/07/2021;11:02;Domingo;Chapecoense;Bahia;Bahia;arena conda;0;2;SC;BA;BA
7350;9;04/07/2021;16:01;Domingo;Flamengo;Fluminense;Fluminense;neo quimica arena;0;1;RJ;RJ;RJ
7351;9;04/07/2021;16:01;Domingo;Sport;Palmeiras;Palmeiras;adelmar da costa carvalho;0;1;PE;SP;SP
7353;9;04/07/2021;18:14;Domingo;Sao Paulo;Bragantino;Bragantino;morumbi;1;2;SP;SP;SP
7352;9;04/07/2021;18:15;Domingo;Ceara;Juventude;Ceara;arena castelao;2;0;CE;RS;CE
7354;9;04/07/2021;18:15;Domingo;Cuiaba;Atletico-MG;Atletico-MG;arena pantanal;0;1;MT;MG;MG
7355;9;04/07/2021;20:30;Domingo;Gremio;Atletico-GO;Atletico-GO;arena do gremio;0;1;RS;GO;GO
7356;10;06/07/2021;19:28;Terça-feira;Santos;Athletico-PR;Santos;estadio urbano caldeira;2;1;SP;PR;SP
7357;10;07/07/2021;18:00;Quarta-feira;Bahia;Juventude;Bahia;estadio de pituacu;1;0;BA;RS;BA
7358;10;07/07/2021;18:01;Quarta-feira;Bragantino;Cuiaba;-;nabizao;1;1;SP;MT;-
7359;10;07/07/2021;18:02;Quarta-feira;Fortaleza;America-MG;Fortaleza;arena castelao;4;0;CE;MG;CE
7360;10;07/07/2021;18:59;Quarta-feira;Palmeiras;Gremio;Palmeiras;allianz parque;2;0;SP;RS;SP
7361;10;07/07/2021;19:00;Quarta-feira;Atletico-MG;Flamengo;Atletico-MG;mineirao;2;1;MG;RJ;MG
7362;10;07/07/2021;19:15;Quarta-feira;Atletico-GO;Sport;-;estadio antonio accioly;1;1;GO;PE;-
7363;10;07/07/2021;21:30;Quarta-feira;Internacional;Sao Paulo;Sao Paulo;estadio jose pinheiro borda;0;2;RS;SP;SP
